lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
tehdä,ette olleet tehneet,V;ACT;PST;PRF;NEG;IND;2;PL,0.0,0.0001784967741935,e tː e o lː eː t t e h n eː t,0,V,ACT,PST,PRF,NEG,IND,2,PL,,
tehdä,tekivät,V;ACT;PST;POS;IND;3;PL,0.000419,0.0001784967741935,t e k i ʋ æ t,2,V,ACT,PST,POS,IND,3,PL,,,
tehdä,eivät tehneet,V;ACT;PST;NEG;IND;3;PL,0.0,0.0001784967741935,e i̯ ʋ æ t t e h n eː t,2,V,ACT,PST,NEG,IND,3,PL,,,
tehdä,olivat tehneet,V;ACT;PST;PRF;POS;IND;3;PL,0.0,0.0001784967741935,o l i ʋ ɑ t t e h n eː t,2,V,ACT,PST,PRF,POS,IND,3,PL,,
tehdä,eivät olleet tehneet,V;ACT;PST;PRF;NEG;IND;3;PL,0.0,0.0001784967741935,e i̯ ʋ æ t o lː eː t t e h n eː t,2,V,ACT,PST,PRF,NEG,IND,3,PL,,
tehdä,tehtiin,V;PASS;PST;POS;IND,0.001516,0.0001784967741935,t e h t iː n,1,V,PASS,PST,POS,IND,,,,,
tehdä,ei tehty,V;PASS;PST;NEG;IND,0.0,0.0001784967741935,e i̯ t e h t yˣ,0,V,PASS,PST,NEG,IND,,,,,
tehdä,oli tehty,V;PASS;PST;PRF;POS;IND,0.0,0.0001784967741935,o l i t e h t yˣ,3,V,PASS,PST,PRF,POS,IND,,,,
tehdä,ei ollut tehty,V;PASS;PST;PRF;NEG;IND,0.0,0.0001784967741935,e i̯ o lː u t t e h t yˣ,1,V,PASS,PST,PRF,NEG,IND,,,,
tehdä,tekisin,V;ACT;PRS;POS;COND;1;SG,1.5e-05,0.0001784967741935,t e k i s i n,0,V,ACT,PRS,POS,COND,1,SG,,,
tehdä,en tekisi,V;ACT;PRS;NEG;COND;1;SG,0.0,0.0001784967741935,e n t e k i s i,0,V,ACT,PRS,NEG,COND,1,SG,,,
tehdä,olisin tehnyt,V;ACT;PRS;PRF;POS;COND;1;SG,0.0,0.0001784967741935,o l i s i n t e h n y t,0,V,ACT,PRS,PRF,POS,COND,1,SG,,
tehdä,en olisi tehnyt,V;ACT;PRS;PRF;NEG;COND;1;SG,0.0,0.0001784967741935,e n o l i s i t e h n y t,0,V,ACT,PRS,PRF,NEG,COND,1,SG,,
tehdä,tekisit,V;ACT;PRS;POS;COND;2;SG,2.1e-05,0.0001784967741935,t e k i s i t,1,V,ACT,PRS,POS,COND,2,SG,,,
tehdä,et tekisi,V;ACT;PRS;NEG;COND;2;SG,0.0,0.0001784967741935,e t e k i s i,3,V,ACT,PRS,NEG,COND,2,SG,,,
tehdä,olisit tehnyt,V;ACT;PRS;PRF;POS;COND;2;SG,0.0,0.0001784967741935,o l i s i t t e h n y t,4,V,ACT,PRS,PRF,POS,COND,2,SG,,
tehdä,et olisi tehnyt,V;ACT;PRS;PRF;NEG;COND;2;SG,0.0,0.0001784967741935,e t o l i s i t e h n y t,0,V,ACT,PRS,PRF,NEG,COND,2,SG,,
tehdä,tekisi,V;ACT;PRS;POS;COND;3;SG,0.000162,0.0001784967741935,t e k i s i,2,V,ACT,PRS,POS,COND,3,SG,,,
tehdä,ei tekisi,V;ACT;PRS;NEG;COND;3;SG,0.0,0.0001784967741935,e i̯ t e k i s i,1,V,ACT,PRS,NEG,COND,3,SG,,,
tehdä,olisi tehnyt,V;ACT;PRS;PRF;POS;COND;3;SG,0.0,0.0001784967741935,o l i s i t e h n y t,4,V,ACT,PRS,PRF,POS,COND,3,SG,,
tehdä,ei olisi tehnyt,V;ACT;PRS;PRF;NEG;COND;3;SG,0.0,0.0001784967741935,e i̯ o l i s i t e h n y t,1,V,ACT,PRS,PRF,NEG,COND,3,SG,,
tehdä,tekisimme,V;ACT;PRS;POS;COND;1;PL,9e-06,0.0001784967741935,t e k i s i mː e,3,V,ACT,PRS,POS,COND,1,PL,,,
tehdä,emme tekisi,V;ACT;PRS;NEG;COND;1;PL,0.0,0.0001784967741935,e mː eˣ t e k i s i,3,V,ACT,PRS,NEG,COND,1,PL,,,
tehdä,olisimme tehneet,V;ACT;PRS;PRF;POS;COND;1;PL,0.0,0.0001784967741935,o l i s i mː eˣ t e h n eː t,4,V,ACT,PRS,PRF,POS,COND,1,PL,,
tehdä,emme olisi tehneet,V;ACT;PRS;PRF;NEG;COND;1;PL,0.0,0.0001784967741935,e mː eˣ o l i s i t e h n eː t,1,V,ACT,PRS,PRF,NEG,COND,1,PL,,
tehdä,tekisitte,V;ACT;PRS;POS;COND;2;PL,0.0,0.0001784967741935,t e k i s i tː eˣ,2,V,ACT,PRS,POS,COND,2,PL,,,
tehdä,ette tekisi,V;ACT;PRS;NEG;COND;2;PL,0.0,0.0001784967741935,e tː e t e k i s i,0,V,ACT,PRS,NEG,COND,2,PL,,,
tehdä,olisitte tehneet,V;ACT;PRS;PRF;POS;COND;2;PL,0.0,0.0001784967741935,o l i s i tː eˣ t e h n eː t,3,V,ACT,PRS,PRF,POS,COND,2,PL,,
tehdä,ette olisi tehneet,V;ACT;PRS;PRF;NEG;COND;2;PL,0.0,0.0001784967741935,e tː e o l i s i t e h n eː t,0,V,ACT,PRS,PRF,NEG,COND,2,PL,,
tehdä,tekisivät,V;ACT;PRS;POS;COND;3;PL,3.3e-05,0.0001784967741935,t e k i s i ʋ æ t,2,V,ACT,PRS,POS,COND,3,PL,,,
tehdä,eivät tekisi,V;ACT;PRS;NEG;COND;3;PL,0.0,0.0001784967741935,e i̯ ʋ æ t t e k i s i,3,V,ACT,PRS,NEG,COND,3,PL,,,
tehdä,olisivat tehneet,V;ACT;PRS;PRF;POS;COND;3;PL,0.0,0.0001784967741935,o l i s i ʋ ɑ t t e h n eː t,1,V,ACT,PRS,PRF,POS,COND,3,PL,,
tehdä,eivät olisi tehneet,V;ACT;PRS;PRF;NEG;COND;3;PL,0.0,0.0001784967741935,e i̯ ʋ æ t o l i s i t e h n eː t,1,V,ACT,PRS,PRF,NEG,COND,3,PL,,
tehdä,tehtäisiin,V;PASS;PRS;POS;COND,9.4e-05,0.0001784967741935,t e h t æ i̯ s iː n,1,V,PASS,PRS,POS,COND,,,,,
tehdä,ei tehtäisi,V;PASS;PRS;NEG;COND,0.0,0.0001784967741935,e i̯ t e h t æ i̯ s i,0,V,PASS,PRS,NEG,COND,,,,,
tehdä,olisi tehty,V;PASS;PRS;PRF;POS;COND,0.0,0.0001784967741935,o l i s i t e h t yˣ,3,V,PASS,PRS,PRF,POS,COND,,,,
tehdä,ei olisi tehty,V;PASS;PRS;PRF;NEG;COND,0.0,0.0001784967741935,e i̯ o l i s i t e h t yˣ,0,V,PASS,PRS,PRF,NEG,COND,,,,
tehdä,tee,V;ACT;PRS;POS;IMP;2;SG,0.00062,0.0001784967741935,t eː,3,V,ACT,PRS,POS,IMP,2,SG,,,
tehdä,älä tee,V;ACT;PRS;NEG;IMP;2;SG,0.0,0.0001784967741935,æ l æ t eː,0,V,ACT,PRS,NEG,IMP,2,SG,,,
tehdä,ole tehnyt,V;ACT;PRS;PRF;POS;IMP;2;SG,0.0,0.0001784967741935,o l eˣ t e h n y t,3,V,ACT,PRS,PRF,POS,IMP,2,SG,,
tehdä,älä ole tehnyt,V;ACT;PRS;PRF;NEG;IMP;2;SG,0.0,0.0001784967741935,æ l æ o l eˣ t e h n y t,2,V,ACT,PRS,PRF,NEG,IMP,2,SG,,
tehdä,tehköön,V;ACT;PRS;POS;IMP;3;SG,1.2e-05,0.0001784967741935,t e h k øː n,4,V,ACT,PRS,POS,IMP,3,SG,,,
tehdä,älköön tehkö,V;ACT;PRS;NEG;IMP;3;SG,0.0,0.0001784967741935,æ l k øː n t e h k ø,0,V,ACT,PRS,NEG,IMP,3,SG,,,
tehdä,olkoon tehnyt,V;ACT;PRS;PRF;POS;IMP;3;SG,0.0,0.0001784967741935,o l k oː n t e h n y t,0,V,ACT,PRS,PRF,POS,IMP,3,SG,,
tehdä,älköön olko tehnyt,V;ACT;PRS;PRF;NEG;IMP;3;SG,0.0,0.0001784967741935,æ l k øː n o l k o t e h n y t,0,V,ACT,PRS,PRF,NEG,IMP,3,SG,,
tehdä,tehkäämme,V;ACT;PRS;POS;IMP;1;PL,5e-06,0.0001784967741935,t e h k æː mː eˣ,4,V,ACT,PRS,POS,IMP,1,PL,,,
tehdä,älkäämme tehkö,V;ACT;PRS;NEG;IMP;1;PL,0.0,0.0001784967741935,æ l k æː mː eˣ t e h k ø,4,V,ACT,PRS,NEG,IMP,1,PL,,,
tehdä,olkaamme tehneet,V;ACT;PRS;PRF;POS;IMP;1;PL,0.0,0.0001784967741935,o l k ɑː mː eˣ t e h n eː t,3,V,ACT,PRS,PRF,POS,IMP,1,PL,,
tehdä,älkäämme olko tehneet,V;ACT;PRS;PRF;NEG;IMP;1;PL,0.0,0.0001784967741935,æ l k æː mː eˣ o l k o t e h n eː t,3,V,ACT,PRS,PRF,NEG,IMP,1,PL,,
tehdä,tehkää,V;ACT;PRS;POS;IMP;2;PL,3.7e-05,0.0001784967741935,t e h k æː,1,V,ACT,PRS,POS,IMP,2,PL,,,
tehdä,älkää tehkö,V;ACT;PRS;NEG;IMP;2;PL,0.0,0.0001784967741935,æ l k æː t e h k ø,0,V,ACT,PRS,NEG,IMP,2,PL,,,
tehdä,olkaa tehneet,V;ACT;PRS;PRF;POS;IMP;2;PL,0.0,0.0001784967741935,o l k ɑː t e h n eː t,3,V,ACT,PRS,PRF,POS,IMP,2,PL,,
tehdä,älkää olko tehneet,V;ACT;PRS;PRF;NEG;IMP;2;PL,0.0,0.0001784967741935,æ l k æː o l k o t e h n eː t,4,V,ACT,PRS,PRF,NEG,IMP,2,PL,,
tehdä,tehkööt,V;ACT;PRS;POS;IMP;3;PL,6e-06,0.0001784967741935,t e h k øː t,0,V,ACT,PRS,POS,IMP,3,PL,,,
tehdä,älkööt tehkö,V;ACT;PRS;NEG;IMP;3;PL,0.0,0.0001784967741935,æ l k øː t t e h k ø,2,V,ACT,PRS,NEG,IMP,3,PL,,,
tehdä,olkoot tehneet,V;ACT;PRS;PRF;POS;IMP;3;PL,0.0,0.0001784967741935,o l k oː t t e h n eː t,4,V,ACT,PRS,PRF,POS,IMP,3,PL,,
tehdä,älkööt olko tehneet,V;ACT;PRS;PRF;NEG;IMP;3;PL,0.0,0.0001784967741935,æ l k øː t o l k o t e h n eː t,4,V,ACT,PRS,PRF,NEG,IMP,3,PL,,
tehdä,tehtäköön,V;PASS;PRS;POS;IMP,3e-06,0.0001784967741935,t e h t æ k øː n,0,V,PASS,PRS,POS,IMP,,,,,
tehdä,älköön tehtäkö,V;PASS;PRS;NEG;IMP,0.0,0.0001784967741935,æ l k øː n t e h t æ k ø,2,V,PASS,PRS,NEG,IMP,,,,,
tehdä,olkoon tehty,V;PASS;PRS;PRF;POS;IMP,0.0,0.0001784967741935,o l k oː n t e h t yˣ,1,V,PASS,PRS,PRF,POS,IMP,,,,
tehdä,älköön olko tehty,V;PASS;PRS;PRF;NEG;IMP,0.0,0.0001784967741935,æ l k øː n o l k o t e h t yˣ,2,V,PASS,PRS,PRF,NEG,IMP,,,,
tehdä,tehnen,V;ACT;PRS;POS;POT;1;SG,0.0,0.0001784967741935,t e h n e n,3,V,ACT,PRS,POS,POT,1,SG,,,
tehdä,en tehne,V;ACT;PRS;NEG;POT;1;SG,0.0,0.0001784967741935,e n t e h n eˣ,0,V,ACT,PRS,NEG,POT,1,SG,,,
tehdä,lienen tehnyt,V;ACT;PRS;PRF;POS;POT;1;SG,0.0,0.0001784967741935,l i e̯ n e n t e h n y t,3,V,ACT,PRS,PRF,POS,POT,1,SG,,
tehdä,en liene tehnyt,V;ACT;PRS;PRF;NEG;POT;1;SG,0.0,0.0001784967741935,e n l i e̯ n eˣ t e h n y t,1,V,ACT,PRS,PRF,NEG,POT,1,SG,,
tehdä,tehnet,V;ACT;PRS;POS;POT;2;SG,0.0,0.0001784967741935,t e h n e t,4,V,ACT,PRS,POS,POT,2,SG,,,
tehdä,et tehne,V;ACT;PRS;NEG;POT;2;SG,0.0,0.0001784967741935,e t e h n eˣ,3,V,ACT,PRS,NEG,POT,2,SG,,,
tehdä,lienet tehnyt,V;ACT;PRS;PRF;POS;POT;2;SG,0.0,0.0001784967741935,l i e̯ n e t t e h n y t,3,V,ACT,PRS,PRF,POS,POT,2,SG,,
tehdä,et liene tehnyt,V;ACT;PRS;PRF;NEG;POT;2;SG,0.0,0.0001784967741935,e t l i e̯ n eˣ t e h n y t,1,V,ACT,PRS,PRF,NEG,POT,2,SG,,
tehdä,tehnee,V;ACT;PRS;POS;POT;3;SG,4e-06,0.0001784967741935,t e h n eː,2,V,ACT,PRS,POS,POT,3,SG,,,
tehdä,ei tehne,V;ACT;PRS;NEG;POT;3;SG,0.0,0.0001784967741935,e i̯ t e h n eˣ,0,V,ACT,PRS,NEG,POT,3,SG,,,
tehdä,lienee tehnyt,V;ACT;PRS;PRF;POS;POT;3;SG,0.0,0.0001784967741935,l i e̯ n eː t e h n y t,0,V,ACT,PRS,PRF,POS,POT,3,SG,,
tehdä,ei liene tehnyt,V;ACT;PRS;PRF;NEG;POT;3;SG,0.0,0.0001784967741935,e i̯ l i e̯ n eˣ t e h n y t,0,V,ACT,PRS,PRF,NEG,POT,3,SG,,
tehdä,tehnemme,V;ACT;PRS;POS;POT;1;PL,0.0,0.0001784967741935,t e h n e mː eˣ,4,V,ACT,PRS,POS,POT,1,PL,,,
tehdä,emme tehne,V;ACT;PRS;NEG;POT;1;PL,0.0,0.0001784967741935,e mː eˣ t e h n eˣ,4,V,ACT,PRS,NEG,POT,1,PL,,,
tehdä,lienemme tehneet,V;ACT;PRS;PRF;POS;POT;1;PL,0.0,0.0001784967741935,l i e̯ n e mː eˣ t e h n eː t,1,V,ACT,PRS,PRF,POS,POT,1,PL,,
tehdä,emme liene tehneet,V;ACT;PRS;PRF;NEG;POT;1;PL,0.0,0.0001784967741935,e mː eˣ l i e̯ n eˣ t e h n eː t,1,V,ACT,PRS,PRF,NEG,POT,1,PL,,
tehdä,tehnette,V;ACT;PRS;POS;POT;2;PL,0.0,0.0001784967741935,t e h n e tː e,0,V,ACT,PRS,POS,POT,2,PL,,,
tehdä,ette tehne,V;ACT;PRS;NEG;POT;2;PL,0.0,0.0001784967741935,e tː e t e h n eˣ,1,V,ACT,PRS,NEG,POT,2,PL,,,
tehdä,lienette tehneet,V;ACT;PRS;PRF;POS;POT;2;PL,0.0,0.0001784967741935,l i e̯ n e tː e t e h n eː t,1,V,ACT,PRS,PRF,POS,POT,2,PL,,
tehdä,ette liene tehneet,V;ACT;PRS;PRF;NEG;POT;2;PL,0.0,0.0001784967741935,e tː e l i e̯ n eˣ t e h n eː t,2,V,ACT,PRS,PRF,NEG,POT,2,PL,,
tehdä,tehnevät,V;ACT;PRS;POS;POT;3;PL,0.0,0.0001784967741935,t e h n e ʋ æ t,3,V,ACT,PRS,POS,POT,3,PL,,,
tehdä,eivät tehne,V;ACT;PRS;NEG;POT;3;PL,0.0,0.0001784967741935,e i̯ ʋ æ t t e h n eˣ,2,V,ACT,PRS,NEG,POT,3,PL,,,
tehdä,lienevät tehneet,V;ACT;PRS;PRF;POS;POT;3;PL,0.0,0.0001784967741935,l i e̯ n e ʋ æ t t e h n eː t,2,V,ACT,PRS,PRF,POS,POT,3,PL,,
tehdä,eivät liene tehneet,V;ACT;PRS;PRF;NEG;POT;3;PL,0.0,0.0001784967741935,e i̯ ʋ æ t l i e̯ n eˣ t e h n eː t,3,V,ACT,PRS,PRF,NEG,POT,3,PL,,
tehdä,tehtäneen,V;PASS;PRS;POS;POT,4e-06,0.0001784967741935,t e h t æ n eː n,3,V,PASS,PRS,POS,POT,,,,,
tehdä,ei tehtäne,V;PASS;PRS;NEG;POT,0.0,0.0001784967741935,e i̯ t e h t æ n eˣ,1,V,PASS,PRS,NEG,POT,,,,,
tehdä,lienee tehty,V;PASS;PRS;PRF;POS;POT,0.0,0.0001784967741935,l i e̯ n eː t e h t yˣ,2,V,PASS,PRS,PRF,POS,POT,,,,
tehdä,ei liene tehty,V;PASS;PRS;PRF;NEG;POT,0.0,0.0001784967741935,e i̯ l i e̯ n eˣ t e h t yˣ,1,V,PASS,PRS,PRF,NEG,POT,,,,
tehdä,tehdä,V;NFIN;ACT+PASS,0.006875,0.0001784967741935,t e h d æˣ,1,V,NFIN,ACT+PASS,,,,,,,
tehdä,tehdäkseen,V;NFIN;1;ACT,3e-05,0.0001784967741935,t e h d æ k s eː n,1,V,NFIN,1,ACT,,,,,,
tehdä,tehdäkseen,V;NFIN;1;PASS,3e-05,0.0001784967741935,t e h d æ k s eː n,1,V,NFIN,1,PASS,,,,,,
tehdä,tehdessä,V;NFIN;2;ACT;IN+ESS,7.6e-05,0.0001784967741935,t e h d e sː æ,4,V,NFIN,2,ACT,IN+ESS,,,,,
tehdä,tehtäessä,V;NFIN;2;PASS;IN+ESS,0.000292,0.0001784967741935,t e h t æ e sː æ,3,V,NFIN,2,PASS,IN+ESS,,,,,
tehdä,tehden,V;NFIN;2;ACT;INS,9.5e-05,0.0001784967741935,t e h d e n,1,V,NFIN,2,ACT,INS,,,,,
tehdä,tekemässä,V;NFIN;3;ACT;IN+ESS,0.00025,0.0001784967741935,t e k e m æ sː æ,3,V,NFIN,3,ACT,IN+ESS,,,,,
tehdä,tekemästä,V;NFIN;3;ACT;IN+ABL,0.000126,0.0001784967741935,t e k e m æ s t æ,1,V,NFIN,3,ACT,IN+ABL,,,,,
tehdä,tekemään,V;NFIN;3;ACT;IN+ALL,0.001579,0.0001784967741935,t e k e m æː n,1,V,NFIN,3,ACT,IN+ALL,,,,,
tehdä,tekemällä,V;NFIN;3;ACT;AT+ESS,0.000343,0.0001784967741935,t e k e m æ lː æ,3,V,NFIN,3,ACT,AT+ESS,,,,,
tehdä,tekemättä,V;NFIN;3;ACT;PRIV,0.000196,0.0001784967741935,t e k e m æ tː æ,0,V,NFIN,3,ACT,PRIV,,,,,
tehdä,tekemän,V;NFIN;3;ACT;INS,0.000348,0.0001784967741935,t e k e m æ n,1,V,NFIN,3,ACT,INS,,,,,
tehdä,tehtämän,V;NFIN;3;PASS;INS,0.0,0.0001784967741935,t e h t æ m æ n,1,V,NFIN,3,PASS,INS,,,,,
tehdä,tekeminen,V;NFIN;4;ACT;NOM,0.000663,0.0001784967741935,t e k e m i n e n,2,V,NFIN,4,ACT,NOM,,,,,
tehdä,tekeminen,V;NFIN;4;PASS;NOM,0.000663,0.0001784967741935,t e k e m i n e n,2,V,NFIN,4,PASS,NOM,,,,,
tehdä,tekemistä,V;NFIN;4;ACT;PRT,0.000758,0.0001784967741935,t e k e m i s t æ,1,V,NFIN,4,ACT,PRT,,,,,
tehdä,tekemistä,V;NFIN;4;PASS;PRT,0.000758,0.0001784967741935,t e k e m i s t æ,4,V,NFIN,4,PASS,PRT,,,,,
tehdä,tekemäisillään,V;NFIN;5;ACT,0.0,0.0001784967741935,t e k e m æ i̯ s i lː æː n,2,V,NFIN,5,ACT,,,,,,
tehdä,tekemäisillään,V;NFIN;5;PASS,0.0,0.0001784967741935,t e k e m æ i̯ s i lː æː n,1,V,NFIN,5,PASS,,,,,,
saada,saan,V;ACT;PRS;POS;IND;1;SG,0.000302,0.0003252129032258,s ɑː n,1,V,ACT,PRS,POS,IND,1,SG,,,
saada,en saa,V;ACT;PRS;NEG;IND;1;SG,0.0,0.0003252129032258,e n s ɑː,1,V,ACT,PRS,NEG,IND,1,SG,,,
saada,olen saanut,V;ACT;PRS;PRF;POS;IND;1;SG,0.0,0.0003252129032258,o l e n s ɑː n u t,3,V,ACT,PRS,PRF,POS,IND,1,SG,,
saada,en ole saanut,V;ACT;PRS;PRF;NEG;IND;1;SG,0.0,0.0003252129032258,e n o l eˣ s ɑː n u t,3,V,ACT,PRS,PRF,NEG,IND,1,SG,,
saada,saat,V;ACT;PRS;POS;IND;2;SG,0.002719,0.0003252129032258,s ɑː t,4,V,ACT,PRS,POS,IND,2,SG,,,
saada,et saa,V;ACT;PRS;NEG;IND;2;SG,0.0,0.0003252129032258,e t s ɑː,4,V,ACT,PRS,NEG,IND,2,SG,,,
saada,olet saanut,V;ACT;PRS;PRF;POS;IND;2;SG,0.0,0.0003252129032258,o l e t s ɑː n u t,0,V,ACT,PRS,PRF,POS,IND,2,SG,,
saada,et ole saanut,V;ACT;PRS;PRF;NEG;IND;2;SG,0.0,0.0003252129032258,e t o l eˣ s ɑː n u t,1,V,ACT,PRS,PRF,NEG,IND,2,SG,,
saada,saa,V;ACT;PRS;POS;IND;3;SG,0.012005,0.0003252129032258,s ɑː,1,V,ACT,PRS,POS,IND,3,SG,,,
saada,ei saa,V;ACT;PRS;NEG;IND;3;SG,0.0,0.0003252129032258,e i̯ s ɑː,1,V,ACT,PRS,NEG,IND,3,SG,,,
saada,on saanut,V;ACT;PRS;PRF;POS;IND;3;SG,0.0,0.0003252129032258,o n s ɑː n u t,1,V,ACT,PRS,PRF,POS,IND,3,SG,,
saada,ei ole saanut,V;ACT;PRS;PRF;NEG;IND;3;SG,0.0,0.0003252129032258,e i̯ o l eˣ s ɑː n u t,1,V,ACT,PRS,PRF,NEG,IND,3,SG,,
saada,saamme,V;ACT;PRS;POS;IND;1;PL,0.000477,0.0003252129032258,s ɑː mː e,2,V,ACT,PRS,POS,IND,1,PL,,,
saada,emme saa,V;ACT;PRS;NEG;IND;1;PL,0.0,0.0003252129032258,e mː eˣ s ɑːˣ,4,V,ACT,PRS,NEG,IND,1,PL,,,
saada,olemme saaneet,V;ACT;PRS;PRF;POS;IND;1;PL,0.0,0.0003252129032258,o l e mː eˣ s ɑː n eː t,1,V,ACT,PRS,PRF,POS,IND,1,PL,,
saada,emme ole saaneet,V;ACT;PRS;PRF;NEG;IND;1;PL,0.0,0.0003252129032258,e mː e o l eˣ s ɑː n eː t,4,V,ACT,PRS,PRF,NEG,IND,1,PL,,
saada,saatte,V;ACT;PRS;POS;IND;2;PL,0.000147,0.0003252129032258,s ɑː tː eˣ,3,V,ACT,PRS,POS,IND,2,PL,,,
saada,ette saa,V;ACT;PRS;NEG;IND;2;PL,0.0,0.0003252129032258,e tː e s ɑː,3,V,ACT,PRS,NEG,IND,2,PL,,,
saada,olette saaneet,V;ACT;PRS;PRF;POS;IND;2;PL,0.0,0.0003252129032258,o l e tː e s ɑː n eː t,4,V,ACT,PRS,PRF,POS,IND,2,PL,,
saada,ette ole saaneet,V;ACT;PRS;PRF;NEG;IND;2;PL,0.0,0.0003252129032258,e tː e o l e s ɑː n eː t,2,V,ACT,PRS,PRF,NEG,IND,2,PL,,
saada,saavat,V;ACT;PRS;POS;IND;3;PL,0.002295,0.0003252129032258,s ɑː ʋ ɑ t,4,V,ACT,PRS,POS,IND,3,PL,,,
saada,eivät saa,V;ACT;PRS;NEG;IND;3;PL,0.0,0.0003252129032258,e i̯ ʋ æ t s ɑːˣ,1,V,ACT,PRS,NEG,IND,3,PL,,,
saada,ovat saaneet,V;ACT;PRS;PRF;POS;IND;3;PL,0.0,0.0003252129032258,o ʋ ɑ t s ɑː n eː t,2,V,ACT,PRS,PRF,POS,IND,3,PL,,
saada,eivät ole saaneet,V;ACT;PRS;PRF;NEG;IND;3;PL,0.0,0.0003252129032258,e i̯ ʋ æ t o l eˣ s ɑː n eː t,1,V,ACT,PRS,PRF,NEG,IND,3,PL,,
saada,saadaan,V;PASS;PRS;POS;IND,0.003488,0.0003252129032258,s ɑː d ɑː n,4,V,PASS,PRS,POS,IND,,,,,
saada,ei saada,V;PASS;PRS;NEG;IND,0.0,0.0003252129032258,e i̯ s ɑː d ɑˣ,2,V,PASS,PRS,NEG,IND,,,,,
saada,on saatu,V;PASS;PRS;PRF;POS;IND,0.0,0.0003252129032258,o n,4,V,PASS,PRS,PRF,POS,IND,,,,
saada,ei ole saatu,V;PASS;PRS;PRF;NEG;IND,0.0,0.0003252129032258,e i̯ o l eˣ s ɑː t u,0,V,PASS,PRS,PRF,NEG,IND,,,,
saada,sain,V;ACT;PST;POS;IND;1;SG,0.000402,0.0003252129032258,s ɑ i̯ n,1,V,ACT,PST,POS,IND,1,SG,,,
saada,en saanut,V;ACT;PST;NEG;IND;1;SG,0.0,0.0003252129032258,e n s ɑː n u t,0,V,ACT,PST,NEG,IND,1,SG,,,
saada,olin saanut,V;ACT;PST;PRF;POS;IND;1;SG,0.0,0.0003252129032258,o l i n s ɑː n u t,0,V,ACT,PST,PRF,POS,IND,1,SG,,
saada,en ollut saanut,V;ACT;PST;PRF;NEG;IND;1;SG,0.0,0.0003252129032258,e n o lː u t s ɑː n u t,2,V,ACT,PST,PRF,NEG,IND,1,SG,,
saada,sait,V;ACT;PST;POS;IND;2;SG,3.2e-05,0.0003252129032258,s ɑ i̯ t,4,V,ACT,PST,POS,IND,2,SG,,,
saada,et saanut,V;ACT;PST;NEG;IND;2;SG,0.0,0.0003252129032258,e t s ɑː n u t,1,V,ACT,PST,NEG,IND,2,SG,,,
saada,olit saanut,V;ACT;PST;PRF;POS;IND;2;SG,0.0,0.0003252129032258,o l i t s ɑː n u t,2,V,ACT,PST,PRF,POS,IND,2,SG,,
saada,et ollut saanut,V;ACT;PST;PRF;NEG;IND;2;SG,0.0,0.0003252129032258,e t o lː u t s ɑː n u t,4,V,ACT,PST,PRF,NEG,IND,2,SG,,
saada,sai,V;ACT;PST;POS;IND;3;SG,0.004025,0.0003252129032258,s ɑ i̯,3,V,ACT,PST,POS,IND,3,SG,,,
saada,ei saanut,V;ACT;PST;NEG;IND;3;SG,0.0,0.0003252129032258,e i̯ s ɑː n u t,3,V,ACT,PST,NEG,IND,3,SG,,,
saada,oli saanut,V;ACT;PST;PRF;POS;IND;3;SG,0.0,0.0003252129032258,o l i s ɑː n u t,4,V,ACT,PST,PRF,POS,IND,3,SG,,
saada,ei ollut saanut,V;ACT;PST;PRF;NEG;IND;3;SG,0.0,0.0003252129032258,e i̯ o lː u t s ɑː n u t,3,V,ACT,PST,PRF,NEG,IND,3,SG,,
saada,saimme,V;ACT;PST;POS;IND;1;PL,0.000365,0.0003252129032258,s ɑ i̯ mː eˣ,4,V,ACT,PST,POS,IND,1,PL,,,
saada,emme saaneet,V;ACT;PST;NEG;IND;1;PL,0.0,0.0003252129032258,e mː eˣ s ɑː n eː t,1,V,ACT,PST,NEG,IND,1,PL,,,
saada,olimme saaneet,V;ACT;PST;PRF;POS;IND;1;PL,0.0,0.0003252129032258,o l i mː eˣ s ɑː n eː t,1,V,ACT,PST,PRF,POS,IND,1,PL,,
saada,emme olleet saaneet,V;ACT;PST;PRF;NEG;IND;1;PL,0.0,0.0003252129032258,e mː e o lː eː t s ɑː n eː t,1,V,ACT,PST,PRF,NEG,IND,1,PL,,
saada,saitte,V;ACT;PST;POS;IND;2;PL,9e-06,0.0003252129032258,s ɑ i̯ tː e,3,V,ACT,PST,POS,IND,2,PL,,,
saada,ette saaneet,V;ACT;PST;NEG;IND;2;PL,0.0,0.0003252129032258,e tː e s ɑː n eː t,4,V,ACT,PST,NEG,IND,2,PL,,,
saada,olitte saaneet,V;ACT;PST;PRF;POS;IND;2;PL,0.0,0.0003252129032258,o l i tː eˣ s ɑː n eː t,0,V,ACT,PST,PRF,POS,IND,2,PL,,
saada,ette olleet saaneet,V;ACT;PST;PRF;NEG;IND;2;PL,0.0,0.0003252129032258,e tː e o lː eː t s ɑː n eː t,1,V,ACT,PST,PRF,NEG,IND,2,PL,,
saada,saivat,V;ACT;PST;POS;IND;3;PL,0.001175,0.0003252129032258,s ɑ i̯ ʋ ɑ t,0,V,ACT,PST,POS,IND,3,PL,,,
